id,jp,en,trans
sort_filter_33,上限解放:低,Uncapped (Less),
sort_filter_34,上限解放段階:低い順,Uncapped (Less),
sort_filter_35,スキルLv:高,Skill Level (High),
sort_filter_36,武器スキルLv:高い順,Skill Level (Highest),
sort_filter_37,スキルLv:低,Skill Level (Low),
sort_filter_38,武器スキルLv:低い順,Skill Level (Lowest),
sort_filter_39,最近入手,Got (Recent),
sort_filter_4,レア度,Rarity,
sort_filter_40,最近入手した順,Got (Recent),
sort_filter_41,昔に入手,Got (Not Recent),
sort_filter_42,昔に入手した順,Got (Not Recent),
sort_filter_43,武器種順:Ｂ,Weapon Group B,
sort_filter_44,刀/楽器/弓/格闘/銃〜,"Katana, Harp, Bow, Gun, etc.",
sort_filter_45,武器種順:Ａ,Weapon Group A,
sort_filter_46,剣/短剣/槍/斧/杖〜,"Sabre, Dagger, Spear, Axe, Staff, etc.",
sort_filter_47,属性順:Ｂ,Element Group B,
sort_filter_48,闇/光/風/土/水/火,"Dark, Light, Wind, Earth, Water, Fire",
sort_filter_49,属性順:Ａ,Element Group A,
sort_filter_5,属性,Element,
sort_filter_50,火/水/土/風/光/闇,"Fire, Water, Earth, Wind, Light, Dark",
sort_filter_51,ソート設定,Sort,
sort_filter_52,並び替えて表示する,Change Order,
sort_filter_53,絞り込んで表示する,Filter,
sort_filter_54,武器の最大攻撃力:高い順,Weapon Max ATK (Highest),
sort_filter_55,武器の最大攻撃力:低い順,Weapon Max ATK (Lowest),
sort_filter_56,武器の最大HP:高い順,Weapon Max HP (Highest),
sort_filter_57,武器の最大HP:低い順,Weapon Max HP (Lowest),
sort_filter_58,武器の属性:火/水〜,"Weapon Element (Fire, Water, etc.)",
sort_filter_59,武器の属性:闇/光〜,"Weapon Element (Dark, Light, etc.)",
sort_filter_6,入手,New,
sort_filter_60,武器の種類:剣/短剣〜,"Sabre, Dagger, Spear, Axe, Staff, etc.",
sort_filter_61,武器の種類:刀/楽器〜,"Katana, Harp, Bow, Gun, etc.",
sort_filter_62,キャラの最大攻撃力:高い順,Character Max ATK (Highest),
sort_filter_63,キャラの最大攻撃力:低い順,Character Max ATK (Lowest),
sort_filter_64,キャラの最大HP:高い順,Character Max HP (Highest),
sort_filter_65,キャラの最大HP:低い順,Character Max HP (Lowest),
sort_filter_66,キャラの属性:火/水〜,"Character Element (Fire, Water, etc.)",
sort_filter_67,キャラの属性:闇/光〜,"Character Element (Dark, Light, etc.)",
sort_filter_68,キャラのタイプ:バランス/攻撃〜,"Character Style (BAL, ATK, etc.)",
sort_filter_69,キャラのタイプ:特殊/回復〜,"Character Style (SPEC, HEAL, etc.)",
sort_filter_7,レベル,Level,
sort_filter_70,最大攻撃力:高い順,Max ATK (Highest),
sort_filter_71,最大攻撃力:低い順,Max ATK (Lowest),
sort_filter_72,最大HP:高い順,Max HP (Highest),
sort_filter_73,最大HP:低い順,Max HP (Lowest),
sort_filter_74,属性:火/水〜,"Fire, Water, Earth, Wind, Light, Dark",
sort_filter_75,属性:闇/光〜,"Dark, Light, Wind, Earth, Water, Fire",
sort_filter_76,種類:剣/短剣〜,"Sabre, Dagger, Spear, Axe, Staff, etc.",
sort_filter_77,種類:刀/楽器〜,"Katana, Harp, Bow, Gun, etc.",
sort_filter_78,HP,HP,
sort_filter_79,武器攻撃力,Weapon Max ATK,
sort_filter_8,上限解放,Level Cap,
sort_filter_80,武器HP,Weapon Max HP,
sort_filter_81,武器属性,Weapon Element,
sort_filter_82,キャラ攻撃力,Character Max ATK,
sort_filter_83,キャラHP,Character Max HP,
sort_filter_84,キャラ属性,Character Element,
sort_filter_85,キャラタイプ,Character Style,
sort_filter_86,最大攻撃力,Max ATK,
sort_filter_87,最大HP,Max HP,
sort_filter_88,武器の最大攻撃力:高,WPN Max ATK (Highest),
sort_filter_89,武器の最大攻撃力:低,WPN Max ATK (Lowest),
sort_filter_9,武器種,Group,
sort_filter_90,武器の最大HP:高い順,WPN Max HP (Highest),
sort_filter_91,武器の最大HP:低い順,WPN Max HP (Lowest),
sort_filter_92,武器の属性:火/水〜,WPN Element Group A,
sort_filter_93,武器の属性:闇/光〜,WPN Element Group B,
sort_filter_94,武器の種類:剣/短剣〜,WPN Group A,
sort_filter_95,武器の種類:刀/楽器〜,WPN Group B,
sort_filter_96,キャラの最大攻撃力:高,CHRCTR Max ATK (Highest),
sort_filter_97,キャラの最大攻撃力:低,CHRCTR Max ATK (Lowest),
sort_filter_98,キャラの最大HP:高い順,CHRCTR Max HP (Highest),
sort_filter_99,キャラの最大HP:低い順,CHRCTR Max HP (Lowest),
start_recast_1,使用可能: %sターン後,Ready in %s turn,
start_recast_2,使用可能,Ready,
start_recast_3,使用済み,Already used,
summon_lyria_1,ルリアが召喚不可状態<br>のため召喚できません。,You aren't able to use summons now.,
summon_lyria_2,ルリアが倒れたため召喚できません。,Lyria has been knocked out. You can't use summons.,
survival_mode_1,サバイバルモード,SURVIVAL MODE,
title_1,称号設定,Display a Trophy,
title_10,該当する報酬がありません。,No rewards available.,
title_11,%s件,%s,
title_12,報酬受取,Pick Up Loot,
title_13,所持数がいっぱいです,You can't hold any more items.,
title_14,所持数が限界のため、<br>受け取ることが出来ません。,You can't pick up rewards because you've<br> reached the maximum amount you can hold.,
title_15,謎解きトップへ,Event Home,
title_16,称号設定完了,Display Trophy,
title_17,称号を設定しました。,You displayed a trophy.,
title_18,イベント称号,Event Trophies,
title_19,フェイトエピソード解放,Fate Episode Unlocked,
title_2,称号設定完了,Display Trophy,
title_20,獲得キャラクター,New Characters,
title_3,称号を設定しました。,You displayed a trophy.,
title_4,追加された称号,New Trophies,
title_5,称号,Trophies,
title_6,称号確認,Display Trophy,
title_7,称号設定完了,Display a Trophy,
title_8,称号を設定しました。,You displayed a trophy.,
title_9,称号報酬,Trophy Rewards,
user_1,新着情報,News,
user_10,騎空団サポート,Crew Skills,
user_11,称号獲得,Trophy Achieved,
user_12,レビュー書き込み,Write a Review!,
user_13,レビューを書くと、<br>「レジェンドガチャチケット」1枚<br>を獲得できます。<br>レジェンドガチャチケットは<br>プレゼントリストに送られます。,Write a review to get one Premium<br>draw ticket. The draw ticket will<br>appear in your crate.,
user_14,アイテム獲得！,Item Received,
user_15,%s<br>を手に入れたぜ！,Look what you got:<br>%s!,
user_16,所持上限,Inventory Full,
user_17,所持上限に達しているので、これ以上所持できません。,You already have the maximum number that can be held at once. You can't carry any more.,
user_18,天星器交換チケットを使用できます。,Revenant weapon exchange ticket available!,
user_19,超得！！スタートダッシュガチャセットが<br />購入できます。,Deeply discounted Beginner's draw set on sale!,
user_2,編成することができなくなりました,This can't be equipped anymore.,
user_20,サプライズ！！スペシャルガチャセットが<br />購入できます。,Surprise Special draw set on sale!,
user_21,無料ガチャが引けます。,Draw once for free!,
user_22,フェイトエピソードがあります！,You have new fate episodes!,
user_23,フレンド申請が来ています。,You have a friend request!,
user_24,招待チャットを送信して、報酬GET！！,Invite a friend to Granblue Fantasy and get loot!,
user_25,騎空団に入団申請が来ています。,Someone applied to your crew!,
user_26,称号報酬が獲得出来ます。,You got a new trophy!,
user_27,%sが購入できます。,"%s is now available. ",
user_28,騎空団%sからのスカウトがあります。,You were scouted by %s!,
user_29,未確認バトルがあります。,Check your raid battles!,
user_3,イベント終了,Event Concluded,
user_30,未確認の共闘バトルがあります。,Check your co-op battles!,
user_31,未確認のイベント共闘バトルがあります。,Check your co-op event battles!,
user_32,挨拶が%s件あります。,There is %s message on your message board.,
user_33,キャンペーンの当選結果が来ています。,You were selected!,
user_34,誕生日が未設定です。,Enter your birthday.,
user_35,お誕生日おめでとうございます！,Happy Birthday from Granblue Fantasy!,
user_36,レビュー書き込みで報酬を獲得できます。,Write a review and get some loot.,
user_37,アプリケーションに新しいバージョンがあります。,There is an newer version of this app.,
user_38,会員登録をするとニックネームを変更できます。,Register with Mobage to change your nickname.,
user_39,お誕生日おめでとうございます！,Happy Birthday from Granblue Fantasy!,
user_4,プレゼント,Crate,礼物
user_40,<span class='txt-birthday'>%s1%s2日は%s3さんの誕生日です！</span>マイページやルリアノートで、<br>特定のキャラクターからあなたの誕生日の<br>お祝いメッセージを聞くことができます。,<span class='txt-birthday'>%s1 %s2 is %s3's birthday!</span>Certain characters will have a special birthday message for you on the Home screen and in your Journal.,
user_41,読み込みエラー:e001\nお手数ですが、ページを再読み込みしてください。,Loading error :e001\nPlease tap the Reload button.,
user_42,発動中の騎空団サポート,Active Crew Skills,
user_43,初回限定で10連ガチャが<br>無料で引けます！,Welcome to Granblue Fantasy! Here's a free 10-part draw!,
user_44,初回限定ガチャ,Welcome Draw,
user_45,第2章「操舵士の決意」をクリアすることで<br />ラカムが仲間に加わります。<br />クエストを進行しますか？,Clear Chapter 2: A Helmsman's Resolve.<br />Rackam will join your party then.<br />Play this quest?,
user_46,クエストを進めよう！,Play the Quest!,
user_47,カジノ艇,Casino Liner,
user_48,パソコンからのご利用について,Play on a Computer,
user_49,Twitterに投稿することでAP・BPが回復します。,Post to Twitter to recover AP and EP.,
user_5,新着情報,News,
user_50,Twitter投稿,Post to Twitter,
user_51,Twitter連携,Link Twitter Account,
user_52,Twitterに投稿しました。,The tweet was posted to Twitter.,
user_53,Twitter投稿により<br>AP・BPが回復しました。,Your AP and EP have recovered.,
user_54,送信完了,Post to Twitter,
user_55,Twitterに投稿することでAP・BPが回復します。,Post to Twitter to recover AP and EP.,
user_56,認証完了,Link Twitter Account,
user_57,Twitterとの連携を認証しました。,Your Granblue Fantasy account and Twitter account are now linked.,
user_58,次のページへは移動できません,Inaccessible Screen,
user_59,PC版からの移動が制限されているページの為<br>このボタンからのページ移動はできません。,The button you tapped leads to a screen that can't be accessed from a computer.,
user_6,48時間限定！<br>超得！！スタートダッシュガチャセットが購入できます！,48 hours only!<br>Deeply discounted Beginner's draw set!,
user_60,投稿によるAP・BPの回復は、1日1回までとなります。<br>回数制限は毎朝AM5:00にリセットされます。,You can post to Twitter to restore AP and EP<br>once daily from 5 a.m. (JST).,
user_61,AP・BPはMAXですが投稿しますか？,Your AP and EP are full. Tweet anyway?,
user_62,プレゼントリストに送られました。,Loot sent to your crate.,
user_63,挨拶が%s件あります。,There are %s messages on your message board.,
user_64,未確定のディールがあります,You have an unopened share chest.,
user_65,未確認のディールがあります,You have an unopened share chest.,
user_66,"日 "," day ",
user_67,"時間 "," hour ",
user_68,"分 "," min ",
user_69,秒," sec",秒
user_7,人のフレンドと、<br>," friends and <br>",
user_70,輝き詳細情報,Pendant Details,
user_73,他称号を%s個獲得しました,You got %s other trophy.,
user_74,Error Code: %s<br>%s,Error Code: %s<br>%s,
user_75,LinksMateについて,LinksMate,
user_8,"人の他プレイヤーのサポートに選ばれました。<br><br>報酬として "," other players borrowed your summon.<br><br>You received ",
user_9,ルピ を受け取りました！," rupies as a reward!",
user_anniversary_notification_1,4thAnniversaryガチャセットが購入できます。,4th Birthday draw set now on sale!,
user_endroll_1,ルリアノート,Journal,
user_free_legend_roulette_1,無料で10連ガチャが引けます！,You can draw the 10-part draw for free!,
