path,trans,duration,note
voice/3040178000_mypage1,姬塔阁下，露莉亚阁下，碧君。我理解你们因为休假所以感觉整个人被解放的心情。但是还请注意不要玩得太过，吃得太多，避免之后身体出问题。,12,泳诺
voice/3040178000_mypage2,姬塔阁下，请问有什么事？……啊，我是不准备下水的。这样万一有什么事的话能立刻对应……呜哇！……不要泼我水啊！,16,
voice/3040178000_mypage3,斯卡哈，你不能太小看水。确实，真龙会溺水是很难想象的事，但现在只是临时的容器啊。……啊啊，等下！不要连准备活动都不做就跳进水里啊！,14,
voice/3040155000_mypage4,已确认团长以及格兰赛法其他成员的安全。由我来保护大家。,8,萝伯美
voice/3040155000_mypage2,这是士郎尚不成熟但付出了心血的技术结晶。这台机体是我的宝物。,8,
voice/3040155000_mypage3,如果，还能和贤治说话……,5,
voice/3040048000_birthday1,Happy Birthday！,1,生日
voice/3040048000_birthday2,对迎来了生日的姬塔，我将爱与你分享。,5,
voice/3040048000_birthday2,我就特别地将我至今为止写下来的几首爱之诗朗读给你听吧！,6,
voice/3040048000_Halloween1,万圣节快乐！,2,万圣
voice/3040048000_Halloween2,不给糖就捣蛋。,2,
voice/3040048000_Halloween3,根据不同的空域，似乎有一种说法是，万圣节的变装会成为重要的人的凭依。,8,
voice/3040048000_Xmas1,圣诞快乐！,2,圣诞
voice/3040048000_Xmas2,每迎来一次平安夜，我对让哈尼转生的想法就会变得更加强烈。,6,
voice/3040048000_newyear1,Happy New Year！,2,新年
voice/3040048000_newyear2,今年一定要找到通往星之岛伊斯塔尔西亚的道标！,5,
voice/3040048000_Valentine1,情人节快乐！,2,情人节
voice/3040048000_Valentine2,也给我巧克力？如果是这样的话，那我就收下了。,7,
voice/3040048000_whiteday1,白色情人节快乐！,2,白情
voice/3040048000_whiteday2,不，这是因为哈尼她强烈要求我给你情人节的回礼……,6,
voice/3040048000_whiteday4,那么，团长，请收下这个。,4,
voice/3030032000_birthday2,Happy Birthday！,1,生日，大概是光菲利sr
voice/3030032000_birthday1,生日快乐。,1,
voice/3040034000_Halloween1,万圣节快乐！,3,万圣
voice/3040034000_Halloween2,不给糖就捣蛋！,4,
voice/3040034000_Halloween3,不给糖就捣蛋~~~\n不想哭鼻子的话就给我糖果~~还是你想试试我特别的恶作剧？,14,
voice/3040034000_Xmas1,圣诞快乐！,3,圣诞
voice/3040034000_Xmas2,圣诞快乐~喂喂来帮帮我，我这次一定要抓住圣诞老人！,11,
voice/3040034000_newyear1,新年快乐！,3,新年
voice/3040034000_newyear3,新年快乐！\n爷爷给了我压岁钱，我们一起去买糖果吧！,8,
voice/3040034000_Valentine1,情人节快乐！,3,情人节
voice/3040034000_Valentine2,情人节快乐！喂喂，这个巧克力非常好吃哦~是特地为了今天精挑细选出来的，一起吃吧~,13,
voice/3040034000_whiteday1,白色情人节快乐！,3,白情
voice/3040034000_whiteday2,白色情人节啊……隔天糖果都会很便宜，很划算。\n所以你明天记得把时间空出来，我们一起去买东西吧。,12,
voice/3040004000_birthday2,Happy Birthday！,2,生日
voice/3040004000_Halloween1,万圣节快乐！,3,万圣
voice/3040004000_Halloween3,来，团长，我们一起去其他人那里逛一圈吧？\n好好吓吓他们，拿很多很多糖果回来。,10,
voice/3040004000_Halloween4,宝石境的万圣节，人们穿的变装都非常讲究。\n虽然平常很朴素，但节日会大家一起盛大地庆祝。\n这才是宝石境的国民。,15,
voice/3040004000_Xmas1,圣诞快乐！,3,圣诞
voice/3040004000_Xmas3,圣诞礼物，真是让人怀念啊。\n我小的时候，父亲大人曾经送给我一个仿佛将雪夜天空包裹在内的漂亮宝石。\n即使现在，那对我来说也是最重要的宝物。,22,
voice/3040004000_newyear1,新年快乐！,3,新年
voice/3040004000_newyear2,我的新年目标吗？当然是，勤俭节约，清贫生活。\n身为王族，要时刻注意生活也要成为民众的榜样……\n……而且奢侈的生活也不是很适合我。,22,
voice/3040004000_Valentine1,情、情人节快乐！,4,情人节
voice/3040004000_Valentine2,今天是……情人节吧。我也尝试做了巧克力……\n没、没有什么其他意思！那个，熟知各种活动也是王族的工作……\n啊啊真是的！不要管那么多了，赶快收下！,22,
voice/3040004000_Valentine3,怎、怎么样？我亲手做出的巧克力的味道……因为是手工做的，所以大概会比店里的高级品味道差一点……欸？好、好吃？真的吗！？呵呵，这个味道能让你高兴，我很真的很开心……,26,
voice/3040004000_Whiteday1,白色情人节快乐！,3,白情
voice/3040004000_Whiteday2,哎呀？这个要给我……？是情人节的返礼吗？\n呵呵……你记得啊……谢谢你，我会好好保管的。,16,
voice/3040004000_Whiteday3,说起白色情人节，以前特蕾丝曾经做了曲奇来当情人节的回礼。\n那个曲奇本身虽然干巴巴的做得一点也不好，不知为什么我却觉得很好吃。,18,
voice/3040141000_mypage1,修瓦利耶有时候有些强硬，让人不愉快……不过习惯了就觉得挺可爱的。\n被它敬慕也不觉得不舒服,9,首页
voice/3040141000_mypage2,修瓦利耶它……与其说是朋友，或许更适合用“同居人”来形容。,7,
voice/3040141000_mypage3,团长你有没有觉得那蜥蜴惹人烦的时候？,5,
voice/3040024000_Halloween1,万圣节快乐！,2,万圣
voice/3040024000_Halloween2,不给糖就捣蛋！\n要是不给我糖果，我就恶作剧了哦~\n不要生气啊。,10,
voice/3040024000_Xmas2,圣诞快乐！\n我也想成为圣诞老人那样，能够让孩子们露出笑容的人。,7,圣诞
voice/3040024000_newyear1,恭贺新年！,3,新年
voice/3040024000_newyear2,新年快乐！\n你问我的新年抱负？我希望今年能够继续进行圣地巡礼。,10,
voice/3040024000_Valentine1,情人节快乐！,2,情人节
voice/3040024000_Valentine2,情人节快乐！那个，你喜欢甜食吗？我做了巧克力，不知道合不合你胃口……,13,
voice/3040024000_whiteday1,今天是白色情人节啊！,3,白情
voice/3040024000_whiteday2,回礼……怎么会！谢谢你为我费心，我很高兴！,10,
voice/3040031000_mypage1,呼呼，我的眼睛很厉害对吧。\n……但是，没法看见和大家一样的景色，\n果然还是……有一点寂寞啊。,11,最终解放前
voice/3040031000_mypage2,哎呀？小露莉亚呢？\n因为发现了好像很美味的蛋糕店，\n原本还想和她说说的呢……,7,
voice/3040031000_mypage3,呐团长，\n我，喜欢露玛茜群岛的景色哦。\n作为下次的目的地如何？呜呼呼。,8,
voice/3040031000_03_mypage1,我……对于普通到底是什么，一直在思考着……\n村子的普通……城市的普通……\n想着如果违反了什么的话，是不是就没有容身之处了……\n不过，十天众和团长的骑空团，\n接受了我的一切，我很高兴呢。,27,最终解放后
voice/3040031000_03_mypage2,席尔瓦说，我的眼睛很厉害。\n因为跟岛的另一端的人谈话时，\n别人经常会觉得很不愉快，所以我很惊讶她这么说。,12,
voice/3040031000_03_mypage3,因为多管闲事伤害了别人这种事情……\n不管过了多少年都忘不了呢。,6,
voice/3710072000_mypage1,真开心……谢谢你带我来海边，团长。,5,泳装
voice/3710072000_mypage2,这个泳装呀？\n是为了体现十天众的风格，才选了白色。\n虽然也很犹豫要不要选黑色……呜呼呼，适合吗？,10,
voice/3710072000_mypage3,总有一天……\n能和十天众的大家一起，来度假就好了……,5,
voice/3710123000_mypage1,呐，团长在新年参拜许了什么愿望呢？\n我希望，全空能够和平、大家都能健康，还有团长……\n呜呼呼。果然还是保密！,15,彩艳天缘振袖
voice/3710123000_mypage2,被炉真的是很棒的发明呢！\n能很自然地与人聚在一起聊天，\n对方也不会感到困扰。,8,
voice/3710123000_mypage3,“能给～我一份麻糬吗？”什么的……\n……好，给榭洛科特的新年问候，决定好了。,12,
voice/3040031000_birthday1,生日快乐！\n呼呼呼……我想试试，给你个惊喜！,6,生日
voice/3040031000_birthday2,你说要我好好期待下自己的生日？\n诶，你要做什么？保密？……嗯。,9,
voice/3040031000_Valentine1,今天是情人节吧？\n呵呵，要加把劲做巧克力才行！\n给所有团员发巧克力很累的！,10,情人节
voice/3040031000_Valentine2,我的巧克力，味道怎么样？\n呼呼呼。,4,
voice/3040031000_WhiteDay1,欸！？回礼！？情人节的？能收下吗？,5,白情
voice/3040031000_WhiteDay2,呜呼呼……小露莉亚也给了我情人节的回礼。\n骑空团真好啊。,8,
voice/3040031000_Halloween1,呐，团长。说一下“不给糖就捣蛋”？\n……呼呼呼，给，糖果！,8,万圣
voice/3040031000_Halloween2,小露莉亚去哪了？\n明明买了很多糖果回来的……,5,
voice/3040031000_Xmas2,圣诞快乐！\n呜呼呼。,2,圣诞
voice/3040031000_Xmas2,团长，你不和团员一起交换圣诞礼物吗？\n呐，来交换吧！,7,
voice/3040031000_newyear1,新年快乐，团长。,3,新年
voice/3040031000_newyear2,我，能与团长及小露莉亚相遇太好了。\n今年也请多关照了。,6,
voice/3040162000_valentine_mypage1,情人节快乐！,2,情人节
voice/3040162000_valentine_mypage2,甜的呛人的香气……难道，里面加了什么毒？！,8,
voice/3040162000_white_mypage1,白色情人节快乐！,2,白情
voice/3040162000_white_mypage2,船内乱哄哄的很吵，我记得一个月前也有过类似的情况。,10,
voice/3040162000_white_mypage3,情人节，白色情人节……呵呵，真是和平又悠闲的习俗啊。,9,
voice/3040341000_mypage1,比如说，如果所有的一切都有命运，那我没死成也是命运吧。\n那么在我的生命结束前应该还有职责需要去完成。,18,mypage
voice/3040341000_mypage2,无限，你不用跟在我后面，\n虽然还有点麻痹，但我这左手也不是不能动。所以你就去做你想做的……\n……你想跟着我？,16,
voice/3040341000_mypage3,捡到希斯的男人的孩子吗……\n在一族以外有亲近的人，有家人的话，\n对他来说应该是最好不过了吧。,14,
voice/3040341000_introduce1,我不觉得我这破败的身子能帮上什么忙，如果想用的话就尽情地用吧。,7,图鉴
voice/3040341000_archive01,内服药太苦了？\n对孩子的舌头来说是苦的吗？\n这样说来，没有味觉挺不方便的。,12,
voice/3040341000_archive02,如果手脚和视觉上的不自由是对我的惩罚的话，世界在我不知道的时候变得很宽容啊。,9,
voice/3040244000_newyear_mypage1,Happy New Year。,2,新年
voice/3040244000_newyear_mypage2,新年的初日日出，总有一天想让米加也看看啊。,7,
voice/3040244000_valentine_mypage1,情人节快乐！,2,情人节
voice/3040244000_valentine_mypage1,和巧克力一起传达心意的日子啊……有这样一个契机，就会想在今天鼓起勇气去尝试。,10,
voice/3040244000_white_mypage1,白色情人节快乐。,2,白情
voice/3040244000_white_mypage2,情人节回礼的日子是白色情人节……为什么是白色呢？情人节也没有黑色的说法吧？现在的空之世界有很多不可思议的东西呢。,19,
voice/3040056000_mypage1,果然，泳装也得是红色才行啊~,2,泳装泽塔
voice/3040056000_mypage2,看着露莉亚酱的泳装，突然觉得连衣泳装也不错……,4,
voice/3040056000_mypage3,啊，团长~帮我背后涂一下防晒霜。\n为什么？因为晒伤了会很痛啊。,6,
voice/3040056000_v_006,哼哼！这身泳装怎么样，姬塔！这可是经我复杂要求才拿到的特订品哦！好！度假也要牟足了劲往前冲咯！,11,图鉴
voice/3040056000_v_012,决定了…！我，要称霸维内拉的海鲜！,5,
voice/3040056000_ability_us1,额，防晒霜、防晒霜……,3,
voice/3040096000_s1_halloween1,万圣节快乐！,2,万圣
voice/3040096000_s1_halloween2,不给糖就捣蛋！,2,
voice/3040096000_s1_halloween3,我用多下来的南瓜做了汤，团长要不要来尝一口？\n好烫！呼……呼……来，请用。,14,
voice/3040096000_s1_christmas1,圣诞快乐！,2,圣诞
voice/3040096000_s1_christmas2,愿你度过美好的平安夜。,2,
voice/3040096000_s1_christmas3,我也在为团长祈祷，愿你能度过一个美好的平安夜。,5,
voice/3040096000_s1_newyear2,新年快乐！,3,新年
voice/3040096000_s1_newyear3,恭贺新年！,2,
voice/3040096000_s1_newyear4,我祝愿团长今年也充满幸福！,5,
